Student_ID,Age,Gender,Lifestyle_Habits,Day,Sleep_Hours,Stress_Level,Study_Hours,Screen_Time_Post_10PM,Physical_Activity_Minutes,Mood_Score,Sleep_Debt,Stress_Per_Study_Hour,Burnout_Risk_Score,Overall_Wellbeing_Score,Sleep_Quality_Score,Mental_Fatigue_Score
S00018_D021,24,Female,Energy Drink Addict,21,5.89754479543855,8,3.6582030712780083,2.190219765188651,52,5.443587112510719,1.8628627416317272,2.19,4.42,1.02,5.65,4.49
S00018_D030,24,Female,Energy Drink Addict,30,6.891804010457353,8,2.461792061033076,0.6028024372675622,36,5.024800703042766,1.4455543895268117,3.25,4.42,0.6,6.62,4.7
S00018_D045,24,Female,Energy Drink Addict,45,4.238904947433457,9,1.9481891133815648,2.5950423412372383,68,5.707028671530841,2.701374589730278,4.62,5.99,-0.28,4.08,5.14
S00018_D090,24,Female,Energy Drink Addict,90,5.071145412137002,4,4.152998253124864,4.06945338699282,58,3.9752280589086118,2.553572711420416,0.96,2.58,1.4,4.87,4.3
S00018_D182,24,Female,Energy Drink Addict,182,5.735221224061745,5,3.5361729888648483,3.7837545856222836,76,5.146677862880316,2.4948160673556496,1.41,2.35,2.8,5.38,3.6
S00018_D365,24,Female,Energy Drink Addict,365,4.88529287790186,7,2.4366532137469115,4.076876629730336,34,3.0939125376160908,3.1953559575666652,2.87,7.1,-4.01,4.83,7.0
S00019_D003,22,Female,Smoker,3,6.561392861991609,7,4.476831992187438,2.4894445902929596,35,6.109285585857079,1.4105175322826184,1.56,2.3,3.81,6.33,3.1
S00019_D007,22,Female,Smoker,7,5.508874355596053,6,3.928332180874079,3.4414565086278524,69,5.63261336267737,1.3310408154511257,1.53,1.7,3.93,5.21,3.03
S00019_D014,22,Female,Smoker,14,6.116405413206038,9,3.171325713018703,2.4371022595757093,29,6.6281039884909525,1.4659450972388912,2.84,3.84,2.79,5.96,3.61
S00019_D021,22,Female,Smoker,21,5.548491223425908,6,2.5376199430775968,3.3366897580567487,53,6.1156458535936835,1.932639052865135,2.36,1.82,4.3,5.33,2.85
S00019_D030,22,Female,Smoker,30,5.783913439110472,10,6.565419118427395,4.034890665980882,69,6.028164923546665,1.1153238550375593,1.52,5.09,0.94,5.46,4.53
S00019_D045,22,Female,Smoker,45,7.730378234451221,7,3.895472729114324,2.856538077457955,49,5.5924191066687765,2.432872343538637,1.8,3.84,1.75,7.31,4.12
S00019_D090,22,Female,Smoker,90,5.052720990128552,7,4.603206922298709,2.7327839968558507,27,5.023959316602931,3.462701879155806,1.52,5.44,-0.42,5.01,5.21
S00019_D182,22,Female,Smoker,182,6.1706169998112985,6,5.405133559231112,3.207392901431118,25,4.379795332912168,3.8463070363852365,1.11,5.47,-1.09,6.03,5.55
S00019_D365,22,Female,Smoker,365,6.044405010475218,10,4.30457113200492,1.0675327244571693,24,4.692300495075934,2.7074272726706616,2.32,8.02,-3.33,5.92,6.66
S00020_D003,20,Other,Night Owl,3,5.855706636945758,6,2.511389200610216,2.6131448292440163,68,6.652943592652524,1.0175095747546679,2.39,0.36,6.29,5.53,1.85
S00020_D007,20,Other,Night Owl,7,6.585109138596901,5,6.90304203631394,0.6454659339248985,54,6.280971574288384,2.5049163185627514,0.72,1.22,5.06,6.26,2.47
S00020_D014,20,Other,Night Owl,14,5.493525827686046,3,5.008997058463919,2.446402722024404,55,4.212367405302491,2.196163365031943,0.6,0.98,3.23,5.27,3.38
S00020_D021,20,Other,Night Owl,21,5.950843973352893,5,4.7425149229509955,2.5175529851938636,48,2.9491169870057887,1.2683531654526745,1.05,3.32,-0.37,5.72,5.19
S00020_D030,20,Other,Night Owl,30,4.465836135677504,6,4.991978381758066,0.7702742769692659,35,7.043597747329574,2.102822555544985,1.2,1.06,5.98,4.44,2.01
S00020_D045,20,Other,Night Owl,45,8.471967962766332,6,3.5846704391098974,1.6409580274351836,24,4.38982331989575,1.5868480717333542,1.67,3.2,1.19,8.1,4.41
S00020_D090,20,Other,Night Owl,90,5.254238513426371,5,4.3855728689135285,3.1658080815285947,58,1.3228453192642737,2.21489008367988,1.14,5.89,-4.57,5.04,7.28
S00020_D182,20,Other,Night Owl,182,7.856702273740229,8,3.667672854036707,1.7994978385855165,37,1.4651671167395621,2.004989218165892,2.18,8.54,-7.07,7.49,8.54
S00020_D365,20,Other,Night Owl,365,4.315466995140308,7,1.3640959677922972,3.013250339003532,34,5.064441787927223,3.18907040008038,5.13,5.12,-0.06,4.31,5.03
S00021_D003,19,Other,Occasional Drinker,3,6.231787832268523,4,2.2708760357356357,4.265537523405846,80,7.223502929693963,1.252882114603235,1.76,-1.97,9.19,5.81,0.4
S00021_D007,19,Other,Occasional Drinker,7,6.063307909662818,7,7.296474605803985,2.630166435123891,66,6.224603524885766,1.4004951949277888,0.96,2.18,4.04,5.73,2.98
S00021_D014,19,Other,Occasional Drinker,14,6.44818563104963,5,2.6971569615501942,1.0666374315927014,17,3.802816973590455,2.1622667502118422,1.85,3.36,0.44,6.32,4.78
S00021_D021,19,Other,Occasional Drinker,21,5.600708379090012,4,3.79504349166907,3.6174446521579684,58,2.1202479389217705,1.1935059650020243,1.05,3.07,-0.95,5.35,5.47
S00021_D030,19,Other,Occasional Drinker,30,6.478716239269646,7,5.393138948847714,1.9796000588537566,46,4.422277253929554,1.9441682681505736,1.3,4.52,-0.1,6.2,5.05
S00021_D045,19,Other,Occasional Drinker,45,5.932996569679204,10,4.083901037009896,2.7338388929660606,78,8.451723481246827,1.61255747404556,2.45,3.16,5.29,5.55,2.35
S00021_D090,19,Other,Occasional Drinker,90,6.672781826596829,5,1.8954460438670355,1.36164471636294,40,3.6767051519937004,2.061543700001491,2.64,3.38,0.3,6.41,4.85
S00021_D182,19,Other,Occasional Drinker,182,8.250894910368277,8,2.3525269631634744,2.4140606666425657,25,7.636794767020539,2.640162330115805,3.4,3.0,4.64,7.9,2.68
S00021_D365,19,Other,Occasional Drinker,365,6.6233212264964845,6,2.6316141545519054,3.271227466288563,17,3.4335703606519967,3.0273453568265607,2.28,5.59,-2.16,6.48,6.08
S00022_D003,24,Male,Yoga Enthusiast,3,6.934275836721592,3,2.6621265789417636,1.8972041634755732,48,5.585175310828943,1.9729613960058348,1.13,-0.61,6.2,6.6,1.9
S00022_D007,24,Male,Yoga Enthusiast,7,7.452825642508167,3,4.033891352111791,1.979181109272695,54,5.792500840332883,1.4810088888844792,0.74,-1.31,7.1,7.04,1.45
S00022_D014,24,Male,Yoga Enthusiast,14,6.367718691729677,4,4.973687357906803,0.6821497199325139,71,4.398270263634861,1.4704486747571683,0.8,1.07,3.33,5.98,3.34
S00022_D021,24,Male,Yoga Enthusiast,21,5.791529055097721,6,4.237527743635597,3.980434551204244,61,3.958570866717748,2.1928286595148965,1.42,4.23,-0.27,5.51,5.14
S00022_D030,24,Male,Yoga Enthusiast,30,7.884337468429814,4,4.760524946466809,2.4908113094849464,37,3.4928494456135617,1.5801895111704913,0.84,2.09,1.4,7.51,4.3
S00022_D045,24,Male,Yoga Enthusiast,45,5.829918002160852,6,3.900669609014506,3.4591862686231725,26,6.728576551796832,1.148303358425321,1.54,0.42,6.31,5.72,1.85
S00022_D090,24,Male,Yoga Enthusiast,90,6.601498186183674,9,3.7156385370763942,2.1812707963749833,70,5.202949042806163,2.965294366840654,2.42,6.76,-1.56,6.19,5.78
S00022_D182,24,Male,Yoga Enthusiast,182,5.839751399488286,6,4.628933444770247,3.8461310952738597,45,3.7701374800026115,3.0847597435406233,1.3,5.31,-1.54,5.63,5.77
S00022_D365,24,Male,Yoga Enthusiast,365,4.995504921438824,10,3.4564500935066653,4.536622277871162,17,4.683790394567312,4.049985494339074,2.89,9.37,-4.69,5.01,7.34
S00023_D003,25,Male,Energy Drink Addict,3,7.865679661977273,4,5.263456310046557,2.7921960450690584,75,6.149654075229318,1.9785376672228288,0.76,-0.17,6.32,7.3,1.84
S00023_D007,25,Male,Energy Drink Addict,7,6.2463492263420015,6,4.434047411461761,1.827689587254747,62,7.7504901369042365,1.5291719998173259,1.35,-0.22,7.97,5.91,1.01
S00023_D014,25,Male,Energy Drink Addict,14,8.260858370530688,6,6.0775755057664025,2.5422198448879683,27,5.5723038807765946,2.1514012368517372,0.99,2.58,2.99,7.9,3.5
S00023_D021,25,Male,Energy Drink Addict,21,5.801695584423511,7,3.621198898077666,0.9172777078327952,65,6.633870426698019,2.627860598508834,1.93,2.99,3.64,5.5,3.18
S00023_D030,25,Male,Energy Drink Addict,30,6.745697458515329,7,5.9169128307231045,2.485217197972201,71,3.9740463843789113,1.5657668360381454,1.18,4.59,-0.62,6.32,5.31
S00023_D045,25,Male,Energy Drink Addict,45,5.840539965845879,6,4.85454563934129,3.3193170964720142,42,4.070066230494071,2.3292827639882514,1.24,4.26,-0.19,5.65,5.09
S00023_D090,25,Male,Energy Drink Addict,90,6.096470773823768,7,3.5511486576147906,3.2891130365595886,58,4.604656724928142,2.688024079949116,1.97,5.08,-0.48,5.8,5.24
S00023_D182,25,Male,Energy Drink Addict,182,6.699087104254044,8,5.315560551490319,3.611964402542677,26,5.313416335793552,1.865111606574594,1.51,4.55,0.76,6.5,4.62
S00023_D365,25,Male,Energy Drink Addict,365,5.975793923270223,6,3.469548888102291,1.7753391779244063,57,4.350960254922505,2.724765449550995,1.73,4.37,-0.02,5.69,5.01
S00024_D003,21,Female,Occasional Drinker,3,7.325871812692434,9,5.765702575769839,2.908876485488263,63,5.237676977393784,0.9837746172896207,1.56,4.75,0.49,6.88,4.76
S00024_D007,21,Female,Occasional Drinker,7,7.065661854094968,7,2.6048745640534117,4.189794882855029,55,6.107574207296451,1.700079919892842,2.69,2.59,3.52,6.68,3.24
S00024_D014,21,Female,Occasional Drinker,14,6.361784823386377,8,8.260860117621084,3.1179440033025676,57,5.9700480853362725,1.772671740254744,0.97,3.8,2.17,6.04,3.91
S00024_D021,21,Female,Occasional Drinker,21,6.608709316353939,8,2.8571673722438793,3.6151977928752808,29,4.401534759566319,1.5670164990428077,2.8,5.17,-0.77,6.4,5.38
S00024_D030,21,Female,Occasional Drinker,30,7.270441957247202,4,6.387625797286381,3.916186488710932,37,5.225960982617768,2.292750090056159,0.63,1.07,4.16,6.96,2.92
S00024_D045,21,Female,Occasional Drinker,45,6.574876274817546,6,4.420211235444304,1.1827238327926781,40,2.1505028166103823,1.9219203185859923,1.36,5.77,-3.62,6.32,6.81
S00024_D090,21,Female,Occasional Drinker,90,7.814334814253445,10,6.00913485910149,2.9256434893490293,58,3.6862537854130735,3.762580437230123,1.66,10.08,-6.39,7.34,8.2
S00024_D182,21,Female,Occasional Drinker,182,7.179536177174173,8,3.3942703825985574,4.062106252955599,57,3.525535393675144,2.6592228471855464,2.36,7.13,-3.6,6.78,6.8
S00024_D365,21,Female,Occasional Drinker,365,6.818759768074499,7,2.217123913736345,3.5842549804894173,45,3.582011082152697,2.925248569331571,3.16,6.34,-2.76,6.51,6.38
S00025_D003,23,Female,Energy Drink Addict,3,5.281821401052172,4,5.489558230774142,1.322432014877201,5,8.266443899420938,2.573605160932245,0.73,-1.69,9.96,5.33,0.02
S00025_D007,23,Female,Energy Drink Addict,7,6.402398734327685,5,6.188463603314947,1.4088182746635933,47,7.319791524357036,0.8254556165341974,0.81,-1.49,8.81,6.13,0.6
S00025_D014,23,Female,Energy Drink Addict,14,5.4068883614081855,7,5.939165855721511,3.4615824879885384,44,5.144716320517842,1.162076950998593,1.18,3.02,2.12,5.25,3.94
S00025_D021,23,Female,Energy Drink Addict,21,5.744067801672917,6,6.7479705712381435,2.3066571946383485,47,5.649508547935854,2.3178306751282594,0.89,2.67,2.98,5.53,3.51
S00025_D030,23,Female,Energy Drink Addict,30,6.279990951830594,7,5.739607063851719,2.5590323759376945,32,6.724227110103479,1.865104403722925,1.22,2.14,4.58,6.09,2.71
S00025_D045,23,Female,Energy Drink Addict,45,6.759832721737936,10,6.3162230590658694,4.055949596776221,60,5.740095600195997,1.7727953967861994,1.58,6.03,-0.29,6.38,5.14
S00025_D090,23,Female,Energy Drink Addict,90,5.320790592404346,6,5.144878009307952,4.111525094564941,40,6.198998234467356,2.8227351362060666,1.17,2.62,3.58,5.19,3.21
S00025_D182,23,Female,Energy Drink Addict,182,6.67939216148155,9,6.726744325220935,0.7984603335207314,37,4.619273379111449,3.2119408444009157,1.34,7.59,-2.97,6.43,6.49
S00025_D365,23,Female,Energy Drink Addict,365,5.422408059116949,7,3.668971782302004,2.9076720356086057,74,4.918811202266998,2.804298254220429,1.91,4.89,0.03,5.11,4.99
S00026_D003,22,Male,Fast Food Lover,3,6.3235123150781165,5,3.4880163150505776,2.13631099426229,52,6.529168333309358,1.82714490918241,1.43,0.3,6.23,6.03,1.89
S00026_D007,22,Male,Fast Food Lover,7,5.472184124522017,7,2.6642765213053132,1.649394771376913,47,6.17857817254424,2.0083724572031514,2.63,2.83,3.35,5.29,3.33
S00026_D014,22,Male,Fast Food Lover,14,5.50562073107992,5,5.434717584984514,2.6654219810871247,29,6.381593760586066,1.9840787360026415,0.92,0.6,5.78,5.41,2.11
S00026_D021,22,Male,Fast Food Lover,21,7.954571366687913,6,6.402940704768215,2.376140215202149,24,5.605875019453006,1.9895293993462178,0.94,2.38,3.23,7.64,3.39
S00026_D030,22,Male,Fast Food Lover,30,6.515462276895346,6,4.330085041778964,2.597043670311948,45,5.174516150891765,3.2471845582100816,1.39,4.07,1.1,6.24,4.45
S00026_D045,22,Male,Fast Food Lover,45,6.766552909475102,6,2.730490955937892,1.7608100937640605,61,6.484140228105282,1.7922365580379076,2.2,1.31,5.17,6.38,2.41
S00026_D090,22,Male,Fast Food Lover,90,5.403041085488149,7,3.164654473137155,2.777165714735842,39,4.594450327209254,1.9562181417167075,2.21,4.36,0.23,5.27,4.88
S00026_D182,22,Male,Fast Food Lover,182,4.8703965669436435,9,4.236184540975806,4.133997682539025,42,4.84050098438154,2.5415258916181904,2.12,6.7,-1.86,4.77,5.93
S00026_D365,22,Male,Fast Food Lover,365,5.199314632152407,6,3.698920511017147,2.64684757193136,24,2.6801059041142534,3.2385358994797833,1.62,6.56,-3.88,5.16,6.94
S00027_D003,17,Female,Early Riser,3,4.068257507003558,6,2.6383002657721715,0.8915805764373348,53,4.717395775506039,1.6157807306613354,2.27,2.9,1.82,4.0,4.09
S00027_D007,17,Female,Early Riser,7,8.46753627022969,4,3.385405488505211,2.6098209313020293,40,5.451909057942531,1.0533557874241402,1.18,-0.4,5.85,8.02,2.07
S00027_D014,17,Female,Early Riser,14,5.383757875502908,3,4.449248088912031,3.14857378260755,53,5.6510585114382,1.3710182409651066,0.67,-1.28,6.93,5.18,1.53
S00027_D021,17,Female,Early Riser,21,6.719113643831767,9,4.910987124056852,3.4090638260925687,42,6.666141657504845,1.9708283818379124,1.83,4.3,2.37,6.44,3.82
S00027_D030,17,Female,Early Riser,30,5.673422131582938,7,3.073832528235754,2.7161377925712333,37,6.548767976371283,2.358792228920814,2.28,2.81,3.74,5.52,3.13
S00027_D045,17,Female,Early Riser,45,5.5755612858281545,8,6.2151802337195114,5.470523745482657,69,4.188678417566488,2.363561218613496,1.29,6.17,-1.98,5.27,5.99
S00027_D090,17,Female,Early Riser,90,6.248611826971295,7,5.954505390203948,1.9167347254017009,17,6.060176087265295,2.6712383948692877,1.18,3.61,2.45,6.14,3.77
S00027_D182,17,Female,Early Riser,182,5.950194504365283,6,5.216822236019549,2.3568181928782383,68,7.601582383531946,2.6519638489576605,1.15,1.05,6.55,5.62,1.72
S00027_D365,17,Female,Early Riser,365,5.296300564234502,4,5.250103052623553,4.339413204162199,51,2.004086164961958,3.237976610274055,0.76,5.23,-3.23,5.11,6.61
S00028_D003,21,Female,Healthy Eater,3,7.6261136205581765,5,4.66441777046872,2.6856795682231733,73,5.836395329849079,0.44743807929152024,1.07,-0.39,6.23,7.1,1.89
S00028_D007,21,Female,Healthy Eater,7,5.619990137880123,4,4.344073706794774,0.8801104099404573,43,2.975519370697213,1.610859203893933,0.92,2.64,0.34,5.44,4.83
S00028_D014,21,Female,Healthy Eater,14,6.496313090811721,8,5.528570921076577,3.3256639130391727,42,4.674352519522335,1.5202042725135934,1.45,4.85,-0.18,6.24,5.09
S00028_D021,21,Female,Healthy Eater,21,7.00564802296868,8,4.104059879143385,0.15232206952277183,26,4.566867147891927,2.748643780141566,1.95,6.18,-1.61,6.78,5.81
S00028_D030,21,Female,Healthy Eater,30,6.194245179563912,6,4.370111832848782,0.4617420189675516,66,5.522598183563005,2.8386675232121408,1.37,3.32,2.2,5.84,3.9
S00028_D045,21,Female,Healthy Eater,45,7.437292866267727,4,4.985624972031471,2.1650944659208897,35,5.246818035953431,2.1234152868287124,0.8,0.88,4.37,7.12,2.82
S00028_D090,21,Female,Healthy Eater,90,6.260935131774474,7,4.81354633464702,3.551864959698044,48,5.34244783996703,2.6343491042292486,1.45,4.29,1.05,5.99,4.47
S00028_D182,21,Female,Healthy Eater,182,5.324510551868971,5,3.9861592175112026,2.30144102698573,25,6.005943700344644,2.378193986559023,1.25,1.37,4.64,5.27,2.68
S00028_D365,21,Female,Healthy Eater,365,7.386000271116831,4,3.6497944755948626,4.268625624944203,87,5.228825765462909,2.875275719378381,1.1,1.65,3.58,6.81,3.21
S00029_D003,21,Female,Smoker,3,5.022201533994204,3,4.135500687868267,2.5304554688282352,36,7.876662983284261,0.5730284897781327,0.73,-4.3,12.18,4.94,-1.09
S00029_D007,21,Female,Smoker,7,7.130141742872738,10,4.447313472910751,2.7925316107855274,20,5.593455037172994,1.461627868572097,2.25,5.87,-0.28,6.92,5.14
S00029_D014,21,Female,Smoker,14,7.6191923193229805,5,3.635130654286671,3.879678644698139,74,7.212426249250248,2.4446278934995878,1.38,0.23,6.98,7.09,1.51
S00029_D021,21,Female,Smoker,21,6.023103738008475,6,5.089712075096485,1.1837645357634239,80,5.771725367257833,1.9242030882192402,1.18,2.15,3.62,5.62,3.19
S00029_D030,21,Female,Smoker,30,6.950724143713704,5,7.332692469605671,3.279033079254809,38,5.106389010221098,2.9073022862519213,0.68,2.8,2.31,6.67,3.85
S00029_D045,21,Female,Smoker,45,7.44424147184233,6,6.865500358348017,3.0233721184783526,40,5.6880915616095065,2.454821558852245,0.87,2.77,2.92,7.1,3.54
S00029_D090,21,Female,Smoker,90,4.573186372261341,7,3.844190841769719,2.940653712967365,41,6.062346338392693,2.0330804554952886,1.82,2.97,3.09,4.51,3.45
S00029_D182,21,Female,Smoker,182,5.291597932518341,5,2.4980095936961186,2.934957383726561,42,3.711754785301884,2.4436625744876355,2.0,3.73,-0.02,5.15,5.01
S00029_D365,21,Female,Smoker,365,6.245967405588314,7,2.8042053433943965,2.3128368175751706,42,2.25681129111169,2.3943909174643236,2.5,7.14,-4.88,6.01,7.44
S00030_D003,19,Female,Occasional Drinker,3,6.262628548089771,6,4.863860759654021,2.9391192933741657,40,6.452127309858827,0.7645284275605769,1.23,0.31,6.14,6.04,1.93
S00030_D007,19,Female,Occasional Drinker,7,5.215147167323308,3,2.3321499082394688,2.8294430252237794,57,6.56005497975871,1.374440997961201,1.29,-2.19,8.75,5.01,0.62
S00030_D014,19,Female,Occasional Drinker,14,7.166695151114162,6,4.733838678035649,1.8846715098491216,57,7.053877379250826,0.6709954634144102,1.27,-0.38,7.43,6.77,1.28
S00030_D021,19,Female,Occasional Drinker,21,4.753465549838647,9,5.6035512291097715,2.372759461016415,66,4.406180801105691,1.2619894004524823,1.61,5.86,-1.45,4.55,5.73
S00030_D030,19,Female,Occasional Drinker,30,5.275929400809436,6,4.670172977826584,2.3322048600983036,54,4.288648043082652,2.442014986312636,1.28,4.15,0.14,5.08,4.93
S00030_D045,19,Female,Occasional Drinker,45,6.217250446636493,9,5.89458337512961,2.919945083469574,40,4.883242357481576,1.9587152308944673,1.53,6.08,-1.2,6.0,5.6
S00030_D090,19,Female,Occasional Drinker,90,4.76532164951375,9,5.910443384499059,2.984260460254141,36,2.006935421392681,2.297810743872319,1.52,9.29,-7.28,4.71,8.64
S00030_D182,19,Female,Occasional Drinker,182,6.1013006765843905,9,1.574090466986915,3.959348233750687,47,1.9636737592953155,2.104434088007463,5.72,9.14,-7.18,5.86,8.59
S00030_D365,19,Female,Occasional Drinker,365,8.240413232224572,10,3.122864095146104,1.80866541191163,35,3.22477018499366,2.7010170051160003,3.2,9.48,-6.26,7.84,8.13
S00031_D003,18,Male,Early Riser,3,5.547136558363445,6,4.56835230426039,2.8048416080174143,37,5.617189516736362,2.37296247457283,1.31,2.76,2.86,5.41,3.57
S00031_D007,18,Male,Early Riser,7,5.530069454770486,7,3.731157393681248,1.5034771173129988,68,6.102768406101682,0.6478260302412973,1.88,1.55,4.55,5.24,2.72
S00031_D014,18,Male,Early Riser,14,7.332465033378906,4,4.556069430204726,2.57545329369886,44,8.657575027591061,2.295583939834769,0.88,-2.36,11.02,6.98,-0.51
S00031_D021,18,Male,Early Riser,21,5.649656802413402,4,4.324132744463915,3.1836560006097807,30,4.563676355147045,1.8102473199310603,0.93,1.25,3.31,5.53,3.34
S00031_D030,18,Male,Early Riser,30,7.442820316195906,10,4.287497500947651,2.7115131536792862,19,4.044934771021619,2.191709270206317,2.33,8.15,-4.11,7.2,7.05
S00031_D045,18,Male,Early Riser,45,4.992237864976097,7,8.436860161478009,2.803124861918765,44,2.4568966163618837,3.245305690567856,0.83,7.79,-5.33,4.87,7.67
S00031_D090,18,Male,Early Riser,90,4.355416001372804,6,3.8552029684132267,2.299626237409685,46,3.9252342657672714,2.8317189020910574,1.56,4.91,-0.98,4.29,5.49
S00031_D182,18,Male,Early Riser,182,5.07314712531052,5,3.4075611848334297,2.273720029454831,28,6.245942773838836,2.710353128485907,1.47,1.46,4.79,5.03,2.61
S00031_D365,18,Male,Early Riser,365,4.573600166702479,7,4.521867113579803,3.2120731090201318,55,3.7750814114684843,3.6179513243364285,1.55,6.84,-3.06,4.44,6.53
S00032_D003,21,Male,Non-Smoker,3,4.885214522124707,8,1.5334393180515153,1.0063598470671886,87,7.931081840662362,1.6381039131500224,5.22,1.71,6.22,4.56,1.89
S00032_D007,21,Male,Non-Smoker,7,5.0755438328824125,3,4.987749029123303,1.1006848131340417,16,5.22765552492891,1.8376078107008817,0.6,-0.39,5.62,5.09,2.19
